source_file,source_path,trace_index,fiber_id,nd2_name,tile_name,baseline_9p5_10d,shifted_max,shifted_min,shifted_amplitude,reviewed_label,notes,label_round_id,label_file
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,157,626,0112-5-CA1002,0112-5-CA1002,-0.027013768898415676,0.20696790576337318,-0.5098558228639494,0.5098558228639494,weak_first_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,169,899,0112-5-CA1002,0112-5-CA1002,-0.008516538390947346,0.2176507104063173,-0.3314084648520815,0.3314084648520815,weak_first_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,178,1047,0112-5-CA1002,0112-5-CA1002,-0.03280818412286007,0.2586599095118901,-0.7069058847544882,0.7069058847544882,weak_first_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,187,1238,0112-5-CA1002,0112-5-CA1002,-0.013642421811436392,0.3744212242994558,-0.07143639505616346,0.3744212242994558,sustained_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,192,1326,0112-5-CA1002,0112-5-CA1002,-0.044527645027798546,2.5253774673098146,-0.06351320214973569,2.5253774673098146,sustained_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,202,1603,0112-5-CA1002,0112-5-CA1002,-0.04253345301737787,0.47901695984430775,-0.15983593171090013,0.47901695984430775,dual_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,289,1612,0112-5-CA1003,0112-5-CA1003,0.0048965305013999065,0.2882248029741039,-0.07662902595039918,0.2882248029741039,no_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,310,2264,0112-5-CA1003,0112-5-CA1003,-0.014114061415418572,15.137250231578985,-0.13573616865499372,15.137250231578985,sustained_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,318,2351,0112-5-CA1003,0112-5-CA1003,-0.010871256688281613,0.21768786910920476,-0.062216129448647996,0.21768786910920476,no_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,327,2588,0112-5-CA1003,0112-5-CA1003,-0.011846295958407194,0.23165899276073193,-0.020875577480238265,0.23165899276073193,no_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,345,2954,0112-5-CA1003,0112-5-CA1003,-0.0395454868671664,0.23722684940711702,-0.3092428053390346,0.3092428053390346,weak_first_peak,,hpc_random_forest_targeted_wds_round9,review_rounds/hpc_random_forest_targeted_wds_round9_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,346,2958,0112-5-CA1003,0112-5-CA1003,0.012478094643740976,0.47987316072558744,-0.08221228878299336,0.47987316072558744,sustained_response,,hpc_random_forest_targeted_wds_round9,review_rounds/hpc_random_forest_targeted_wds_round9_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,353,3333,0112-5-CA1003,0112-5-CA1003,-0.028222080815363624,2.4186640557339936,-0.055595604401310866,2.4186640557339936,strong_first_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,354,3338,0112-5-CA1003,0112-5-CA1003,-0.004524528841893097,0.3173034666431485,-0.40747679863522973,0.40747679863522973,weak_first_peak,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,357,3448,0112-5-CA1003,0112-5-CA1003,0.010216895202897383,0.9364459228330836,-0.12641380640234542,0.9364459228330836,sustained_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,372,269,0112-5-CA1004,0112-5-CA1004,-0.10936728543256419,0.7009862629287851,-0.265266551891603,0.7009862629287851,dual_peak,,hpc_random_forest_targeted_wds_round9,review_rounds/hpc_random_forest_targeted_wds_round9_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,379,528,0112-5-CA1004,0112-5-CA1004,0.24359051455658387,20.049489983310426,-0.18990608160591452,20.049489983310426,sustained_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,380,604,0112-5-CA1004,0112-5-CA1004,-0.15868190523996575,1.2467257811230403,-0.06368877853630861,1.2467257811230403,sustained_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,392,1060,0112-5-CA1004,0112-5-CA1004,-0.00008889751358152183,0.6507952403232768,-0.012007627779050019,0.6507952403232768,complex,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,393,1061,0112-5-CA1004,0112-5-CA1004,-0.047897599741424386,4.167462786647196,-0.05358204777877532,4.167462786647196,complex,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,401,1576,0112-5-CA1004,0112-5-CA1004,0.030398772627673893,0.7970771535867422,-0.09016188453665963,0.7970771535867422,sustained_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,407,1742,0112-5-CA1004,0112-5-CA1004,0.05131066437584192,2.2951011158410304,-0.11299856719788348,2.2951011158410304,complex,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,412,1980,0112-5-CA1004,0112-5-CA1004,-0.05262608299551236,0.1955651070696538,-0.38612078612519085,0.38612078612519085,weak_first_peak,,hpc_random_forest_targeted_wds_round9,review_rounds/hpc_random_forest_targeted_wds_round9_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,417,2127,0112-5-CA1004,0112-5-CA1004,-0.028326756074130783,2.3100231816947017,-0.016554788868601854,2.3100231816947017,sustained_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,419,2213,0112-5-CA1004,0112-5-CA1004,0.009713851000228155,0.004750246797975479,-0.7532516358184409,0.7532516358184409,inhibition,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,433,2745,0112-5-CA1004,0112-5-CA1004,-0.02769559119973942,0.21787429293971614,-0.34079937377283587,0.34079937377283587,strong_first_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,488,4342,0112-5-CA1004,0112-5-CA1004,-0.0024680988231559646,0.0151712329981499,-0.6778776457360904,0.6778776457360904,inhibition,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,493,4468,0112-5-CA1004,0112-5-CA1004,-0.03172220221985445,0.28784551953485565,-0.003689351541718046,0.28784551953485565,sustained_response,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,505,4977,0112-5-CA1004,0112-5-CA1004,-0.02042350198856883,0.26214715118064835,-0.011144531157415278,0.26214715118064835,dual_peak,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,519,657,0112-5-CA1005,0112-5-CA1005,0.00010577033700858109,0.23126150453081415,-0.029964336137056676,0.23126150453081415,no_response,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,533,941,0112-5-CA1005,0112-5-CA1005,0.28573220155827134,1.0244643564426197,-0.5039803322136011,1.0244643564426197,weak_first_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,534,955,0112-5-CA1005,0112-5-CA1005,-0.02051257001216833,0.22559963618149595,-0.08039450540352033,0.22559963618149595,no_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,552,2016,0112-5-CA1005,0112-5-CA1005,-0.07514224841074474,0.5756786120093829,-0.0729710791682803,0.5756786120093829,complex,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,635,1319,0112-5-CA1,0112-5-CA1,0.09904865607965024,1.7055364522274874,-0.4744551849263713,1.7055364522274874,strong_first_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,649,1851,0112-5-CA1,0112-5-CA1,0.023320047431375588,2.3750288368268717,-0.20760700624350073,2.3750288368268717,second_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,650,1852,0112-5-CA1,0112-5-CA1,-0.06837560380957093,0.25734478174395775,-0.3338633081851247,0.3338633081851247,weak_first_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,656,1985,0112-5-CA1,0112-5-CA1,0.7547506629147805,17.494547527648724,-0.4595799303184066,17.494547527648724,sustained_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,661,2208,0112-5-CA1,0112-5-CA1,0.002630110402422787,0.4109815678454254,-0.030833631114566246,0.4109815678454254,no_response,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,679,3111,0112-5-CA1,0112-5-CA1,0.14590859302447953,2.201522400041832,-0.5263806622848498,2.201522400041832,strong_first_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,685,3326,0112-5-CA1,0112-5-CA1,-0.21901804587208923,0.03630653128113373,-0.3013687096784951,0.3013687096784951,inhibition,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,696,3685,0112-5-CA1,0112-5-CA1,0.038814936946264963,0.27497084780157766,-0.26386204854616363,0.27497084780157766,strong_first_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,699,3741,0112-5-CA1,0112-5-CA1,-0.014006881110276205,0.15535670110190983,-0.4222250425169123,0.4222250425169123,weak_first_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,709,4200,0112-5-CA1,0112-5-CA1,0.04505948642098184,1.4935931440385641,-0.11690875935862273,1.4935931440385641,complex,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,714,4297,0112-5-CA1,0112-5-CA1,-0.007293689498681939,0.25768808363722484,-0.02122450407992678,0.25768808363722484,no_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,719,4431,0112-5-CA1,0112-5-CA1,-0.0053253270713989175,1.5308265911739736,-0.06319439609493617,1.5308265911739736,second_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0112-5.npz,data/raw/hpc/HPC 0112-5.npz,722,4516,0112-5-CA1,0112-5-CA1,0.03661467290625044,0.7923574277213394,-0.03993682659599963,0.7923574277213394,complex,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,0,3,0120-3-CA1001,0120-3-CA1001,-0.01526816248402005,0.26889074094714527,-0.3398138934584112,0.3398138934584112,weak_first_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,2,25,0120-3-CA1001,0120-3-CA1001,-0.323598504850928,2.427563957288865,-0.04366237153045244,2.427563957288865,sustained_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,10,341,0120-3-CA1001,0120-3-CA1001,0.011304869578744513,0.3059944188166236,-0.08724412370272364,0.3059944188166236,no_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,20,773,0120-3-CA1001,0120-3-CA1001,-0.0032773299821011186,0.019484572799054602,-0.897718793740344,0.897718793740344,inhibition,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,32,1286,0120-3-CA1001,0120-3-CA1001,-0.006530146351304274,0.29892914598084297,-0.07286576861951786,0.29892914598084297,sustained_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,34,1355,0120-3-CA1001,0120-3-CA1001,0.6273912576694386,20.784848862322676,-0.9030519393742099,20.784848862322676,strong_first_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,35,1373,0120-3-CA1001,0120-3-CA1001,0.02324235154350417,3.7969086711313276,-0.2062703216437948,3.7969086711313276,complex,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,48,2076,0120-3-CA1001,0120-3-CA1001,-0.04372384417292374,0.5439221764578174,-0.043002875021608475,0.5439221764578174,weak_first_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,51,2449,0120-3-CA1001,0120-3-CA1001,-0.010826604864662298,0.03334989677335933,-0.7959685569075144,0.7959685569075144,inhibition,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,53,2503,0120-3-CA1001,0120-3-CA1001,-0.012946999016249771,2.1757142879334364,-0.04210683402298467,2.1757142879334364,strong_first_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,62,3016,0120-3-CA1001,0120-3-CA1001,-0.008747964396138624,3.4140178387871134,-0.05136052630182877,3.4140178387871134,sustained_response,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,71,3607,0120-3-CA1001,0120-3-CA1001,0.028428036003036113,0.013056732568699183,-0.9430107083814813,0.9430107083814813,inhibition,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,74,3877,0120-3-CA1001,0120-3-CA1001,0.2045557366780703,4.077926230091688,-0.9166967101249577,4.077926230091688,weak_first_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,77,4161,0120-3-CA1001,0120-3-CA1001,0.01853859662453469,0.019435187892071455,-0.9579973782257821,0.9579973782257821,inhibition,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,82,4375,0120-3-CA1001,0120-3-CA1001,-0.013351858257809003,0.07923631153328584,-0.32126580830873674,0.32126580830873674,inhibition,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,95,5279,0120-3-CA1001,0120-3-CA1001,-0.031019409531333603,0.049114561854746885,-0.8213803385858724,0.8213803385858724,inhibition,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,101,5783,0120-3-CA1001,0120-3-CA1001,1.1877271108564023,0.20590723347830764,-1.4657979091980562,1.4657979091980562,inhibition,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,107,6136,0120-3-CA1001,0120-3-CA1001,0.021546574884860427,0.015367114230766067,-0.9352428143626444,0.9352428143626444,inhibition,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,118,910,0120-3-CA1,0120-3-CA1,-0.006784109115217481,0.5646708100711166,-0.5361894981999407,0.5646708100711166,strong_first_peak,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,122,1080,0120-3-CA1,0120-3-CA1,-0.02778976632238472,0.22433067201971124,-0.5669016997769669,0.5669016997769669,weak_first_peak,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,131,1577,0120-3-CA1,0120-3-CA1,-0.03011449714473415,3.2775107836710684,-0.04952260007473146,3.2775107836710684,sustained_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,135,1737,0120-3-CA1,0120-3-CA1,0.015102804202258823,0.22407197248165345,-0.04454278222631233,0.22407197248165345,no_response,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,174,4139,0120-3-CA1,0120-3-CA1,0.8300015961039463,20.81991396463371,-0.7481963154282716,20.81991396463371,strong_first_peak,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,193,5026,0120-3-CA1,0120-3-CA1,-0.029710323439256787,0.23490064909419553,-0.051608440426614784,0.23490064909419553,no_response,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,195,5123,0120-3-CA1,0120-3-CA1,0.015874450928876113,0.3099920735460801,-0.10065243372791591,0.3099920735460801,second_peak,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0120-3.npz,data/raw/hpc/HPC 0120-3.npz,209,6208,0120-3-CA1,0120-3-CA1,-0.052669914028197394,0.38288240021780784,-0.017110868581133788,0.38288240021780784,no_response,,hpc_random_forest_targeted_wds_round9,review_rounds/hpc_random_forest_targeted_wds_round9_reviewed_labels.csv
HPC 0120-5.npz,data/raw/hpc/HPC 0120-5.npz,2,203,0120-5-CA1000,0120-5-CA1000,-0.046447503430961615,0.7317960465446983,-0.05416828984291036,0.7317960465446983,second_peak,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0120-5.npz,data/raw/hpc/HPC 0120-5.npz,38,2030,0120-5-CA1000,0120-5-CA1000,-0.0035596620159058807,0.7698185817237118,-0.020673164383994302,0.7698185817237118,complex,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0120-5.npz,data/raw/hpc/HPC 0120-5.npz,69,3208,0120-5-CA1000,0120-5-CA1000,0.02939089289199591,0.060435143028337454,-0.838463146232299,0.838463146232299,inhibition,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
HPC 0120-5.npz,data/raw/hpc/HPC 0120-5.npz,71,3415,0120-5-CA1000,0120-5-CA1000,0.10120329756377938,0.4545022882781376,-0.09263461476131175,0.4545022882781376,sustained_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-5.npz,data/raw/hpc/HPC 0120-5.npz,74,3524,0120-5-CA1000,0120-5-CA1000,-0.03416773873014654,0.47368271607623286,-0.011278134270331072,0.47368271607623286,sustained_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-5.npz,data/raw/hpc/HPC 0120-5.npz,111,1178,0120-5-CA1001,0120-5-CA1001,0.024332929693393388,0.4480178269990529,-0.08151325705101647,0.4480178269990529,complex,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-5.npz,data/raw/hpc/HPC 0120-5.npz,115,1263,0120-5-CA1001,0120-5-CA1001,-0.011643756290535085,0.13335694569856987,-0.20689194696964572,0.20689194696964572,no_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-5.npz,data/raw/hpc/HPC 0120-5.npz,124,1637,0120-5-CA1001,0120-5-CA1001,0.04039621835807822,0.044809490135665056,-0.20453307181977085,0.20453307181977085,no_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-5.npz,data/raw/hpc/HPC 0120-5.npz,131,1922,0120-5-CA1001,0120-5-CA1001,0.059246575786234934,0.052662306835824554,-0.21961952758236733,0.21961952758236733,inhibition,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-5.npz,data/raw/hpc/HPC 0120-5.npz,150,2960,0120-5-CA1001,0120-5-CA1001,0.003283064763060251,0.26988756694175386,-0.07735425814800856,0.26988756694175386,no_response,,hpc_doublecheck_round7,review_rounds/hpc_doublecheck_round7_reviewed_labels.csv
HPC 0120-5.npz,data/raw/hpc/HPC 0120-5.npz,158,3364,0120-5-CA1001,0120-5-CA1001,-0.03785512569158859,0.5276889641781374,-0.0299999623772998,0.5276889641781374,weak_first_peak,,hpc_random_forest_all_classes_round8,review_rounds/hpc_random_forest_all_classes_round8_reviewed_labels.csv
