"review_index","source_file","source_path","trace_index","fiber_id","nd2_name","tile_name","baseline_9p5_10d","shifted_max","shifted_min","shifted_amplitude","predicted_label","model_top_label","prediction_confidence","target_label_distance","reviewed_label","notes"
"31","HPC 0112-5.npz","data/raw/hpc/HPC 0112-5.npz","346","2958","0112-5-CA1003","0112-5-CA1003","0.012478094643740976","0.47987316072558744","-0.08221228878299336","0.47987316072558744","dual_peak","sustained_response","0.25206815941898947","","sustained_response",""
"32","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","2023","2409","0203-4-C5002","0203-4-C5002","-0.014371351860821344","0.5158683712799134","-0.06035592424027165","0.5158683712799134","dual_peak","sustained_response","0.24637808931345234","","sustained_response",""
"33","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1165","2658","0203-5-A5001","0203-5-A5001","0.41702940314950804","4.849542713474171","-0.2594391199896441","4.849542713474171","dual_peak","sustained_response","0.24366161947184317","","sustained_response",""
"34","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","789","5161","0203-2-B2-40X","0203-2-B2-40X","0.16246579694942911","2.751426447414008","-0.21656927227993183","2.751426447414008","dual_peak","sustained_response","0.24241432399020643","","sustained_response",""
"35","HPC 0212-4.npz","data/raw/hpc/HPC 0212-4.npz","75","1479","0212-4-C2-40X002","0212-4-C2-40X002","-0.013252859850650974","0.2887812691646475","-0.00886020888059092","0.2887812691646475","dual_peak","no_response","0.24111605158026989","","no_response",""
"36","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2165","199","0203-5-B5002","0203-5-B5002","0.4950332809859444","5.8135472390913","-0.21279098868790758","5.8135472390913","dual_peak","sustained_response","0.23759844114988982","","dual_peak",""
"37","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1099","136","0203-5-A5001","0203-5-A5001","0.37752787331809423","6.549588971223249","-0.2875251399072132","6.549588971223249","dual_peak","sustained_response","0.23579644387290702","","sustained_response",""
"38","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1245","1816","0203-5-A5002","0203-5-A5002","-0.1764905787174984","0.6537984245680541","-0.04445060120189376","0.6537984245680541","dual_peak","sustained_response","0.2357053378759332","","sustained_response",""
"39","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","524","954","0203-5-A2001","0203-5-A2001","0.4069859477713951","8.431346082815258","-0.4848427742232577","8.431346082815258","dual_peak","sustained_response","0.23173502268080942","","sustained_response",""
"40","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","468","1940","0120-5-CA1004","0120-5-CA1004","-0.07055937571757663","0.34424633984407","-0.06344133330002429","0.34424633984407","dual_peak","dual_peak","0.2276742478885521","","no_response",""
"41","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2042","223","0203-5-B5001","0203-5-B5001","-0.02583451724366455","0.329423726484789","-0.0490745316045192","0.329423726484789","second_peak","second_peak","0.5798436990391838","","no_response",""
"42","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","891","545","0203-5-A5-DG","0203-5-A5-DG","0.013039163564784524","0.32127149370103325","-0.1555951039126108","0.32127149370103325","second_peak","second_peak","0.5593952298476371","","second_peak",""
"43","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","1227","1657","0212-5-B5-40X003","0212-5-B5-40X003","-0.006741825270956204","0.39624086559213423","-0.09336611132260092","0.39624086559213423","second_peak","second_peak","0.506388452523439","","second_peak",""
"44","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","857","2221","0212-5-B2-40X","0212-5-B2-40X","-0.023706313496503834","0.2921092846384382","-0.00566838805252402","0.2921092846384382","second_peak","second_peak","0.4253685180002242","","no_response",""
"45","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","291","1038","0203-5-A2-DG","0203-5-A2-DG","-0.03286723954601651","0.3003048698963008","-0.036553167671920926","0.3003048698963008","second_peak","second_peak","0.4135794504228776","","no_response",""
"46","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","490","1376","0203-3-B5004","0203-3-B5004","-0.010528866120369768","0.24685352376841005","-0.1374783096126774","0.24685352376841005","second_peak","second_peak","0.40665917065384066","","no_response",""
"47","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","697","3926","0120-5-CA1005","0120-5-CA1005","0.0030230216221657663","0.23765498710523014","-0.09150640542870324","0.23765498710523014","second_peak","second_peak","0.4024735909165228","","no_response",""
"48","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","375","1816","0212-5-B2-40X003","0212-5-B2-40X003","0.01180883829635891","0.304819525395951","-0.07314280933861406","0.304819525395951","second_peak","second_peak","0.3937502144326204","","no_response",""
"49","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","225","3215","0203-2-A5-40X002","0203-2-A5-40X002","-0.011208240967153773","0.32868130771314163","-0.017349005927542578","0.32868130771314163","second_peak","no_response","0.3792091999885408","","no_response",""
"50","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1274","264","0203-4-C2003","0203-4-C2003","-0.017487258667274318","0.3048973997259111","-0.06386594399597517","0.3048973997259111","second_peak","no_response","0.37497538853973006","","no_response",""
"51","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","593","3679","0203-3-B5004","0203-3-B5004","-0.004763322254060891","0.2802583834019775","-0.04022582960917493","0.2802583834019775","second_peak","second_peak","0.37209009866551596","","no_response",""
"52","HPC 0212-1.npz","data/raw/hpc/HPC 0212-1.npz","410","1615","0212-1-B2-DG003","0212-1-B2-DG003","0.03771196277515114","0.3671529472598386","-0.06963128587212765","0.3671529472598386","second_peak","second_peak","0.3548265988544358","","no_response",""
"53","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","967","1958","0203-3-C5001","0203-3-C5001","0.015231255987185392","0.316572770358664","-0.09713106850311151","0.316572770358664","second_peak","second_peak","0.3523893869566722","","no_response",""
"54","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","155","744","0203-4-B2002","0203-4-B2002","-0.015204469988891446","0.41907153532406494","-0.06931612172809612","0.41907153532406494","second_peak","complex","0.3476928702221825","","no_response",""
"55","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","417","1741","0203-2-B2-40X002","0203-2-B2-40X002","0.006222131712511219","0.2622592605551217","-0.035799368869886536","0.2622592605551217","second_peak","second_peak","0.34025273093750996","","no_response",""
"56","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","340","1698","0203-4-B2003","0203-4-B2003","-0.014991999623237951","0.3140320716037283","-0.08835335536669425","0.3140320716037283","second_peak","second_peak","0.32968850566116825","","no_response",""
"57","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","23","430","0203-4-B2001","0203-4-B2001","-0.021550791178369128","0.36696169064245127","-0.03196849452907406","0.36696169064245127","second_peak","second_peak","0.31610335667961126","","no_response",""
"58","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","473","1127","0203-3-B5004","0203-3-B5004","0.0044174707693774695","0.3681566450617423","-0.5258520442565572","0.5258520442565572","second_peak","second_peak","0.3141906025804093","","second_peak",""
"59","HPC 0212-1.npz","data/raw/hpc/HPC 0212-1.npz","457","3946","0212-1-B2-DG003","0212-1-B2-DG003","0.01963532471733327","0.3520077089094416","-0.0818403127474286","0.3520077089094416","second_peak","second_peak","0.3105465378948032","","no_response",""
"60","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2041","217","0203-5-B5001","0203-5-B5001","-0.08091207236517209","0.23926021344493423","-0.09537004877980781","0.23926021344493423","second_peak","no_response","0.30437634996082835","","complex",""
"61","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","699","152","0203-4-B5003","0203-4-B5003","0.002191829234257395","0.35574859073976645","-0.11102087033716729","0.35574859073976645","second_peak","no_response","0.30240162321319053","","no_response",""
"62","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","2320","383","0203-4-D2002","0203-4-D2002","0.05406461201280976","0.24853451737558274","-0.14912394726751974","0.24853451737558274","second_peak","no_response","0.30098739514618855","","no_response",""
"63","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","703","4088","0120-5-CA1005","0120-5-CA1005","0.014120604465697172","0.22841664450165605","-0.051351967961055234","0.22841664450165605","second_peak","no_response","0.2959652772792646","","complex",""
"64","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","853","3548","0120-5-CA1006","0120-5-CA1006","0.06337417015569188","0.31774799807336773","-0.08691646291171368","0.31774799807336773","second_peak","no_response","0.285917120117455","","no_response",""
"65","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1527","1794","0203-4-C5-DG","0203-4-C5-DG","-0.004505053582685068","0.34739146745737753","-0.044937765703072174","0.34739146745737753","second_peak","no_response","0.27600521304672443","","no_response",""
"66","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","357","1740","0120-5-CA1003","0120-5-CA1003","-0.01282656234449757","0.339133080127031","-0.046211697614139555","0.339133080127031","second_peak","no_response","0.26759283888999313","","no_response",""
"67","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","2315","130","0203-4-D2002","0203-4-D2002","-0.04172882516741701","0.22874724650512712","-0.06711149973451982","0.22874724650512712","second_peak","no_response","0.2647816837428259","","no_response",""
"68","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","42","1240","0203-3-B5001","0203-3-B5001","0.04424122748128751","0.26130302919670223","-0.12903792504364478","0.26130302919670223","second_peak","no_response","0.2638196330955454","","no_response",""
"69","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","181","4499","0120-5-CA1001","0120-5-CA1001","0.0027809345262510164","1.4451419994057153","-0.05551377586070439","1.4451419994057153","second_peak","sustained_response","0.25805861448121714","","sustained_response",""
"70","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","2462","2104","0212-5-C5-40X001","0212-5-C5-40X001","0.004750678134042213","0.2659510166424663","-0.06532081989992267","0.2659510166424663","second_peak","no_response","0.25746532851219633","","no_response",""
"71","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","84","2597","0212-2-B2-CA1001","0212-2-B2-CA1001","-0.003696712527098125","0.3300164068873769","-0.03508005499978967","0.3300164068873769","second_peak","complex","0.25089114721416467","","no_response",""
"72","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2558","1213","0203-5-C5002","0203-5-C5002","-0.03680239247524146","0.330334893925331","-0.03170375051194438","0.330334893925331","second_peak","sustained_response","0.24666285170540145","","no_response",""
"73","HPC 0212-1.npz","data/raw/hpc/HPC 0212-1.npz","16","365","0212-1-B2-DG001","0212-1-B2-DG001","0.021657636008573056","0.2966617775833726","-0.06733310746466808","0.2966617775833726","second_peak","sustained_response","0.24517433018386206","","no_response",""
"74","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2566","1560","0203-5-C5002","0203-5-C5002","0.008533058131535176","0.2264010138720236","-0.04875390143361101","0.2264010138720236","second_peak","no_response","0.24441393231154074","","second_peak",""
"75","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","1000","2762","0212-5-B5-40X001","0212-5-B5-40X001","-0.005802127046964876","0.222997220501918","-0.008830372622329882","0.222997220501918","second_peak","no_response","0.24038170803528247","","dual_peak",""
"76","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","958","2710","0203-5-A5-DG","0203-5-A5-DG","-0.011220577623627713","0.21541949139371105","-0.09066749421019547","0.21541949139371105","second_peak","no_response","0.23843989957896966","","no_response",""
"77","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","3032","1844","0212-5-C5-40X005","0212-5-C5-40X005","-0.03642537949092703","0.3786193498954753","-0.11227279867729106","0.3786193498954753","second_peak","second_peak","0.22847604592757087","","no_response",""
"78","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","454","4522","0203-5-A2-DG","0203-5-A2-DG","-0.06439067083506034","1.0942380958421856","-0.015538197656305305","1.0942380958421856","second_peak","sustained_response","0.2273883237713258","","sustained_response",""
"79","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","80","2446","0203-5-4x001","0203-5-4x001","-0.003166186598768526","0.2563489418536159","-0.12233250824542585","0.2563489418536159","second_peak","no_response","0.21543447884218567","","no_response",""
"80","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","372","2492","0203-3-B5003","0203-3-B5003","0.022951638697104808","0.21640588407241051","-0.03290957238794202","0.21640588407241051","second_peak","no_response","0.21374548050561856","","no_response",""
"81","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1418","227","0203-5-A5004","0203-5-A5004","-0.0012331837751062957","0.43256117607022093","-0.518138845697573","0.518138845697573","weak_first_peak","weak_first_peak","0.9942751549765646","","weak_first_peak",""
"82","HPC 0112-5.npz","data/raw/hpc/HPC 0112-5.npz","143","354","0112-5-CA1002","0112-5-CA1002","-0.02519773646754859","0.3684653401569343","-0.5462977263238549","0.5462977263238549","weak_first_peak","weak_first_peak","0.9920940287661502","","weak_first_peak",""
"83","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","1005","2865","0212-5-B5-40X001","0212-5-B5-40X001","-0.034684348150885135","0.24181129777559332","-0.5899252927761314","0.5899252927761314","weak_first_peak","weak_first_peak","0.9904889431130932","","weak_first_peak",""
"84","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2135","2998","0203-5-B5001","0203-5-B5001","-0.0636917000440547","0.5742430294868058","-0.4990326423162187","0.5742430294868058","weak_first_peak","weak_first_peak","0.989776035101072","","weak_first_peak",""
"85","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","1766","1739","0212-5-C2-40X001","0212-5-C2-40X001","-0.010472882502073667","0.2909749287798342","-0.5392105791187203","0.5392105791187203","weak_first_peak","weak_first_peak","0.9876053439431722","","weak_first_peak",""
"86","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","236","2463","0212-5-B2-40X002","0212-5-B2-40X002","-0.03865224953712372","0.2865345755390546","-0.4088813944080055","0.4088813944080055","weak_first_peak","weak_first_peak","0.9868080850612658","","weak_first_peak",""
"87","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1166","514","0203-4-C2002","0203-4-C2002","-0.023309412709283075","0.21478984958877656","-0.6569876286432906","0.6569876286432906","weak_first_peak","weak_first_peak","0.9808990246140783","","weak_first_peak",""
"88","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","194","2615","0203-5-4x002","0203-5-4x002","-0.010778002519812813","0.23521678110005345","-0.5984867613380016","0.5984867613380016","weak_first_peak","weak_first_peak","0.9806536261357075","","weak_first_peak",""
"89","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","923","1680","0203-5-A5-DG","0203-5-A5-DG","-0.006379762744184371","0.4356112514176459","-0.5132680127670551","0.5132680127670551","weak_first_peak","weak_first_peak","0.9804837131266544","","weak_first_peak",""
"90","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","232","1465","0120-5-CA1002","0120-5-CA1002","0.0006494029624480695","0.4393194915769398","-0.26527359465098044","0.4393194915769398","weak_first_peak","weak_first_peak","0.9794828398758348","","weak_first_peak",""
"91","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","379","2001","0212-5-B2-40X003","0212-5-B2-40X003","-0.041370085946571725","0.3027054288599742","-0.16685600152395635","0.3027054288599742","weak_first_peak","weak_first_peak","0.9780644596917643","","weak_first_peak",""
"92","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","2889","1555","0212-5-C5-40X004","0212-5-C5-40X004","-0.025103231425697835","0.2078847534394559","-0.560799427429384","0.560799427429384","weak_first_peak","weak_first_peak","0.9751165519742859","","weak_first_peak",""
"93","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","2405","284","0212-5-C5-40X001","0212-5-C5-40X001","-0.02411860573108871","0.2467729312952123","-0.39856538289109755","0.39856538289109755","weak_first_peak","weak_first_peak","0.9751097759865608","","weak_first_peak",""
"94","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","910","1631","0120-5-CA1","0120-5-CA1","-0.054851868949657295","0.2645773483544096","-0.4095719116975607","0.4095719116975607","weak_first_peak","weak_first_peak","0.9750938333345696","","weak_first_peak",""
"95","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1322","848","0203-5-A5003","0203-5-A5003","-0.0020658312304129532","0.20508111694793468","-0.5492949205748425","0.5492949205748425","weak_first_peak","weak_first_peak","0.9731643420061629","","weak_first_peak",""
"96","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","6","57","0212-5-B2-40X001","0212-5-B2-40X001","-0.033109389785680454","0.20429730042238248","-0.48172166308635433","0.48172166308635433","weak_first_peak","weak_first_peak","0.9728981506897091","","weak_first_peak",""
"97","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","380","2003","0212-5-B2-40X003","0212-5-B2-40X003","-0.012039667284945176","0.1718536548932259","-0.6362893320524274","0.6362893320524274","weak_first_peak","weak_first_peak","0.9706084080234264","","weak_first_peak",""
"98","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","419","3757","0203-5-A2-DG","0203-5-A2-DG","0.13247446272725","0.2170359105360018","-0.2850803763234613","0.2850803763234613","weak_first_peak","weak_first_peak","0.9701171198123809","","weak_first_peak",""
"99","HPC 0112-5.npz","data/raw/hpc/HPC 0112-5.npz","345","2954","0112-5-CA1003","0112-5-CA1003","-0.0395454868671664","0.23722684940711702","-0.3092428053390346","0.3092428053390346","weak_first_peak","weak_first_peak","0.9695198003051049","","weak_first_peak",""
"100","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","105","3348","0212-5-B2-40X001","0212-5-B2-40X001","-0.004822788582392407","0.504101541639402","-0.6692588905544357","0.6692588905544357","weak_first_peak","weak_first_peak","0.9694878498811399","","weak_first_peak",""
"101","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2611","84","0203-5-C5003","0203-5-C5003","-0.028832462531113483","0.3584076471594698","-0.6893228832813681","0.6893228832813681","weak_first_peak","weak_first_peak","0.9668030418055512","","weak_first_peak",""
"102","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1353","2024","0203-4-C2003","0203-4-C2003","-0.011584305172394206","0.2735446609392085","-0.6507385668822344","0.6507385668822344","weak_first_peak","weak_first_peak","0.9663690628649785","","weak_first_peak",""
"103","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","1478","1238","0212-5-B5-40X005","0212-5-B5-40X005","0.00000778976638633801","0.7242072439372326","-0.6869939935849749","0.7242072439372326","weak_first_peak","weak_first_peak","0.9658885264126036","","weak_first_peak",""
"104","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","2339","3132","0212-5-C2-40X","0212-5-C2-40X","-0.003711127171884015","0.4015032334586885","-0.6046229809457545","0.6046229809457545","weak_first_peak","weak_first_peak","0.9657594446174859","","weak_first_peak",""
"105","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","299","3938","0120-5-CA1002","0120-5-CA1002","0.004369403188646556","0.18111505573067063","-0.653651996355991","0.653651996355991","weak_first_peak","weak_first_peak","0.9634966996829958","","weak_first_peak",""
"106","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","3163","4206","0212-5-C5-40X","0212-5-C5-40X","0.02052731193476278","0.19841438154430896","-0.686199335200853","0.686199335200853","weak_first_peak","weak_first_peak","0.961783458157428","","weak_first_peak",""
"107","HPC 0112-5.npz","data/raw/hpc/HPC 0112-5.npz","412","1980","0112-5-CA1004","0112-5-CA1004","-0.05262608299551236","0.1955651070696538","-0.38612078612519085","0.38612078612519085","weak_first_peak","weak_first_peak","0.9612954953518077","","weak_first_peak",""
