"review_index","source_file","source_path","trace_index","fiber_id","nd2_name","tile_name","baseline_9p5_10d","shifted_max","shifted_min","shifted_amplitude","predicted_label","model_top_label","prediction_confidence","target_label_distance","reviewed_label","notes"
"11","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","487","3587","0203-2-B2-40X002","0203-2-B2-40X002","0.01154620461203752","0.2109751533737901","-0.07246170526881963","0.2109751533737901","dual_peak","dual_peak","0.2792827267843962","2.243295634409946","sustained_response",""
"12","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","33","1202","0203-5-4x001","0203-5-4x001","-0.003547261156675512","0.3371755580085387","-0.05470033687609803","0.3371755580085387","dual_peak","dual_peak","0.2783881259023993","1.7619731001448586","no_response",""
"13","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","308","3417","0203-2-B2-40X001","0203-2-B2-40X001","-0.022468761860429103","0.4574887664395213","-0.05971955705442353","0.4574887664395213","dual_peak","dual_peak","0.2774160810116657","2.0220305991031537","sustained_response",""
"14","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","847","3030","0203-4-B5003","0203-4-B5003","0.05732600572265539","0.34105124879413107","-0.10929575353138024","0.34105124879413107","dual_peak","dual_peak","0.2741928808352717","2.4134158937291983","sustained_response",""
"15","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","984","3630","0203-5-A5-DG","0203-5-A5-DG","0.03093012415291166","0.261110923720824","-0.13189325191709572","0.261110923720824","dual_peak","dual_peak","0.2734037246762232","2.0842005830376964","sustained_response",""
"16","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","373","2544","0203-4-B2003","0203-4-B2003","0.038168567954009205","0.4014451952117617","-0.09235334873425588","0.4014451952117617","dual_peak","dual_peak","0.27301654224060734","2.285681535801026","sustained_response",""
"17","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","89","2708","0212-2-B2-CA1001","0212-2-B2-CA1001","0.012298161344176427","0.4044802999855442","-0.05300228056646993","0.4044802999855442","dual_peak","dual_peak","0.2727436276012086","1.8111334734398772","sustained_response",""
"18","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","114","3551","0212-2-B2-CA1001","0212-2-B2-CA1001","0.055968933739680156","0.3175152451373427","-0.12560144952782087","0.3175152451373427","dual_peak","dual_peak","0.27063353189674977","2.739808190314208","strong_first_peak",""
"19","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","131","477","0203-2-A5-40X002","0203-2-A5-40X002","0.03503051402713983","0.4537237512332343","-0.11167818797413206","0.4537237512332343","dual_peak","dual_peak","0.27039982523338224","2.0030436774759646","sustained_response",""
"20","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","184","2067","0203-2-A5-40X002","0203-2-A5-40X002","0.026277749497443575","0.2545439999298428","-0.10856096057480655","0.2545439999298428","dual_peak","dual_peak","0.2676888303849313","2.295541949304777","no_response",""
"21","HPC 0112-5.npz","data/raw/hpc/HPC 0112-5.npz","401","1576","0112-5-CA1004","0112-5-CA1004","0.030398772627673893","0.7970771535867422","-0.09016188453665963","0.7970771535867422","dual_peak","dual_peak","0.2667770626305595","2.4572405280628065","sustained_response",""
"22","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1232","2036","0203-4-C2002","0203-4-C2002","0.057424077613650426","0.6329210513374824","-0.09053713582973474","0.6329210513374824","dual_peak","dual_peak","0.2336731388031194","3.6057804627685086","sustained_response",""
"23","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","940","4909","0203-4-B5003","0203-4-B5003","0.05081484625501289","0.29043787153623607","-0.09323906712450197","0.29043787153623607","dual_peak","dual_peak","0.21186759832153737","4.29037387119325","sustained_response",""
"24","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","1310","387","0212-5-B5-40X004","0212-5-B5-40X004","-0.09270013986117907","1.5141613384234396","-0.1462574375819114","1.5141613384234396","dual_peak","dual_peak","0.1966863840053005","5.754495806180775","sustained_response",""
"25","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","680","3289","0120-5-CA1005","0120-5-CA1005","0.024284950885851295","0.3385293143574608","-0.06470870233848686","0.3385293143574608","dual_peak","dual_peak","0.1814639957186156","2.3837001430597846","strong_first_peak",""
"26","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","497","324","0203-5-A2001","0203-5-A2001","0.028412032933675186","0.4004569931498175","-0.1092439827719161","0.4004569931498175","dual_peak","dual_peak","0.16557352026904623","2.137752431947043","strong_first_peak",""
"27","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","2046","2960","0203-4-C5002","0203-4-C5002","0.06598837356689516","0.23138185005950693","-0.06608059776717044","0.23138185005950693","dual_peak","dual_peak","0.14990355058344204","3.6480518926140486","sustained_response",""
"28","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1201","1382","0203-4-C2002","0203-4-C2002","0.014528914813007136","0.6933667836808584","-0.10739809559932828","0.6933667836808584","dual_peak","dual_peak","0.1400309557306777","4.64520253248427","sustained_response",""
"29","HPC 0112-5.npz","data/raw/hpc/HPC 0112-5.npz","380","604","0112-5-CA1004","0112-5-CA1004","-0.15868190523996575","1.2467257811230403","-0.06368877853630861","1.2467257811230403","dual_peak","dual_peak","0.12404401217752531","4.9443150088682035","sustained_response",""
"30","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","516","1703","0212-5-B2-40X004","0212-5-B2-40X004","0.015464397590378518","0.30092499868141037","-0.049657013864229244","0.30092499868141037","dual_peak","dual_peak","0.11081988377776752","1.9921216152238324","strong_first_peak",""
"31","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","3127","3113","0212-5-C5-40X","0212-5-C5-40X","-0.006759921139569955","0.24305795178638012","-0.03210138246380847","0.24305795178638012","dual_peak","dual_peak","0.10153744804769439","2.5903414882693503","sustained_response",""
"32","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","430","3423","0212-5-B2-40X003","0212-5-B2-40X003","0.011103854298849638","0.28283091356129897","-0.058789356677729915","0.28283091356129897","dual_peak","dual_peak","0.0909919968742962","4.8439460381881085","sustained_response",""
"33","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","2706","951","0212-5-C5-40X003","0212-5-C5-40X003","0.09159541735632598","1.3639652245056157","-0.08663688734152393","1.3639652245056157","dual_peak","dual_peak","0.07885582838430512","4.130402334693836","strong_first_peak",""
"34","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1296","29","0203-5-A5003","0203-5-A5003","0.010720948255111412","0.5456197566514722","-0.03392403290083093","0.5456197566514722","dual_peak","dual_peak","0.06795343142073094","2.2027873131691784","sustained_response",""
"35","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1570","2427","0203-5-B5-CA3","0203-5-B5-CA3","-0.02189515481906673","0.23270810254748384","-0.028160428816681335","0.23270810254748384","dual_peak","dual_peak","0.05778612580710222","1.8391902667781062","sustained_response",""
"36","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","192","2226","0203-2-A5-40X002","0203-2-A5-40X002","-0.054111336506563065","1.5045210476029645","-0.09187231490242397","1.5045210476029645","dual_peak","dual_peak","0.04670637718161463","3.7047416746384663","strong_first_peak",""
"37","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","462","849","0203-3-B5004","0203-3-B5004","0.02186740926224071","0.744527759876729","-0.10673926147510357","0.744527759876729","dual_peak","dual_peak","0.038278711966456797","3.9089842001014112","sustained_response",""
"38","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1412","113","0203-5-A5004","0203-5-A5004","-0.03811001729301637","0.45722773796395044","-0.248548781186143","0.45722773796395044","dual_peak","dual_peak","0.030428607910938005","3.6546823038306515","strong_first_peak",""
"39","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1698","6080","0203-4-C5-DG","0203-4-C5-DG","0.046964401512947125","0.8263150068622438","-0.10227772151415948","0.8263150068622438","dual_peak","dual_peak","0.019368726998833508","7.986397670268065","sustained_response",""
"40","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2766","959","0203-5-C5004","0203-5-C5004","0.013424200647782995","0.4061229103281739","-0.07247813345952459","0.4061229103281739","dual_peak","dual_peak","0.007589815793883231","2.833432093280641","sustained_response",""
"41","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","344","4456","0203-2-B2-40X001","0203-2-B2-40X001","-0.0039382775240071315","2.19652752385849","-0.03208261291424113","2.19652752385849","second_peak","sustained_response","0.4927707040530085","6.875893876315679","sustained_response",""
"42","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","988","3754","0203-5-A5-DG","0203-5-A5-DG","-0.0432413765415417","2.168978344702577","-0.019036550349670785","2.168978344702577","second_peak","sustained_response","0.45522521693047213","6.285444210177281","sustained_response",""
"43","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1974","1518","0203-4-C5002","0203-4-C5002","0.01521267863507621","1.6631604399979232","-0.039702436321091675","1.6631604399979232","second_peak","sustained_response","0.3872769792997848","7.231761659063857","sustained_response",""
"44","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","33","757","0203-4-B2001","0203-4-B2001","-0.011156643352055677","2.8374880870713555","-0.05090847175637238","2.8374880870713555","second_peak","sustained_response","0.37802545835565693","5.940501510345405","sustained_response",""
"45","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","35","1396","0203-5-4x001","0203-5-4x001","-0.025076952297021244","1.901999468262539","-0.02132266880448205","1.901999468262539","second_peak","sustained_response","0.33122989340202846","6.8386545707847874","sustained_response",""
"46","HPC 0120-3.npz","data/raw/hpc/HPC 0120-3.npz","131","1577","0120-3-CA1","0120-3-CA1","-0.03011449714473415","3.2775107836710684","-0.04952260007473146","3.2775107836710684","second_peak","sustained_response","0.3191389387157034","6.396952126937042","sustained_response",""
"47","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","1525","2671","0212-5-B5-40X005","0212-5-B5-40X005","0.006655597849235279","2.5285612225454583","-0.05744027058116123","2.5285612225454583","second_peak","sustained_response","0.3148159161677595","6.198204186981134","sustained_response",""
"48","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","12","248","0203-4-B2001","0203-4-B2001","0.00907422495851117","1.6678791587914443","-0.03229063595691991","1.6678791587914443","second_peak","sustained_response","0.3027211325794248","7.247678311900361","sustained_response",""
"49","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2599","2571","0203-5-C5002","0203-5-C5002","0.006689610662218742","2.81428473603977","-0.08648987721018009","2.81428473603977","second_peak","sustained_response","0.27240264628218935","7.056456843185478","sustained_response",""
"50","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","716","4515","0120-5-CA1005","0120-5-CA1005","-0.03719477158628261","4.520287034640943","-0.034553506112844454","4.520287034640943","second_peak","second_peak","0.26827819068723596","4.7672319159295355","second_peak",""
"51","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","461","2706","0203-2-B2-40X002","0203-2-B2-40X002","0.006967569718602396","2.259664983350962","-0.036432770083446815","2.259664983350962","second_peak","sustained_response","0.24427615332728908","6.205802540659337","sustained_response",""
"52","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2232","1771","0203-5-B5002","0203-5-B5002","-0.009301435341592819","1.8887557691259365","-0.04486113760455935","1.8887557691259365","second_peak","sustained_response","0.22869078272998267","6.644851508213573","sustained_response",""
"53","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1569","3100","0203-4-C5-DG","0203-4-C5-DG","-0.018258091587230674","2.6498454609842286","-0.08897685592537762","2.6498454609842286","second_peak","sustained_response","0.21789551809368254","7.051608938062862","sustained_response",""
"54","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1833","267","0203-5-B5-DG","0203-5-B5-DG","0.026662954943694018","4.987367833920848","-0.12158878711726448","4.987367833920848","second_peak","second_peak","0.2144540024343588","8.426171214788793","sustained_response",""
"55","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1101","333","0203-5-A5001","0203-5-A5001","-0.03276492112853302","23.33660158414391","-0.07631747999836772","23.33660158414391","second_peak","second_peak","0.18016586691591618","23.91290072826943","second_peak",""
"56","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","52","1885","0203-5-4x001","0203-5-4x001","-0.01443547947520441","2.0837802457822625","-0.013491419965156013","2.0837802457822625","second_peak","sustained_response","0.17973816909192777","6.469350269126267","sustained_response",""
"57","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2239","2040","0203-5-B5002","0203-5-B5002","-0.04934376451593754","3.359211759453467","-0.02414020377907468","3.359211759453467","second_peak","sustained_response","0.17527744326223232","6.121468080711225","sustained_response",""
"58","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","2069","341","0203-4-C5003","0203-4-C5003","0.02278304266293896","2.2482014084899298","-0.09653902573401095","2.2482014084899298","second_peak","sustained_response","0.1682734370161421","6.301930472969506","sustained_response",""
"59","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1141","144","0203-4-C2002","0203-4-C2002","0.011324547265598764","2.2462153909952547","-0.08807982243454705","2.2462153909952547","second_peak","sustained_response","0.1488191149979116","5.8137511316898305","sustained_response",""
"60","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1063","973","0203-4-C2001","0203-4-C2001","-0.008355072306309096","3.7392575559238685","-0.04584282775845676","3.7392575559238685","second_peak","sustained_response","0.14642520060415823","6.30953175678257","sustained_response",""
"61","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","149","1115","0203-2-A5-40X002","0203-2-A5-40X002","-0.017711709539850747","3.6079192861989697","-0.08657772634045444","3.6079192861989697","second_peak","second_peak","0.1409155280395403","5.337577061875992","dual_peak",""
"62","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","396","1122","0203-2-B2-40X002","0203-2-B2-40X002","-0.04139642325243297","2.9778936088835364","-0.0790255923130824","2.9778936088835364","second_peak","sustained_response","0.1312420469658999","7.235885008491661","sustained_response",""
"63","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","712","4275","0120-5-CA1005","0120-5-CA1005","-0.05339289636122279","4.929655034021393","-0.05968426402096475","4.929655034021393","second_peak","second_peak","0.1262798085103198","7.533980153360672","sustained_response",""
"64","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1514","156","0203-5-B5-CA3","0203-5-B5-CA3","0.12291553493869631","2.9346897871967497","-0.036547308208682835","2.9346897871967497","second_peak","second_peak","0.08177620688387757","5.021664977991507","sustained_response",""
"65","HPC 0212-1.npz","data/raw/hpc/HPC 0212-1.npz","122","4409","0212-1-B2-DG001","0212-1-B2-DG001","0.01043039284404894","2.147475847647191","-0.09162630971951065","2.147475847647191","second_peak","dual_peak","0.07652360105674502","6.849741014866686","sustained_response",""
"66","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","557","602","0203-4-B5002","0203-4-B5002","0.10836256423348324","5.116080892147992","-0.16328104515290656","5.116080892147992","second_peak","second_peak","0.07070179197031415","13.824529740443428","sustained_response",""
"67","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","2969","238","0212-5-C5-40X005","0212-5-C5-40X005","0.022861333756106373","2.657918897460135","-0.05000546137825014","2.657918897460135","second_peak","sustained_response","0.04671674847636521","6.036464292132213","sustained_response",""
"68","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","51","1464","0203-3-B5001","0203-3-B5001","0.16169852523699804","13.926904742469093","-0.16363541610411964","13.926904742469093","second_peak","second_peak","0.045338539704734365","23.50436849185495","dual_peak",""
"69","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","34","1390","0203-5-4x001","0203-5-4x001","0.04579870915375045","5.122820345626157","-0.11073248632961977","5.122820345626157","second_peak","second_peak","0.041647843642507","10.383298769975696","sustained_response",""
"70","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","198","1993","0203-3-B5002","0203-3-B5002","0.046570667452729766","4.679068843709564","-0.16939110917158084","4.679068843709564","second_peak","second_peak","0.04145244385199003","11.850252604966347","sustained_response",""
"71","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","510","3545","0120-5-CA1004","0120-5-CA1004","-0.025757796780431608","2.759135029689599","-0.07165861004896071","2.759135029689599","second_peak","sustained_response","0.041374639269878236","6.691193242685362","second_peak",""
"72","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2578","1877","0203-5-C5002","0203-5-C5002","-0.19695290444434113","8.02346023855959","-0.0955707753179075","8.02346023855959","second_peak","second_peak","0.03161489637779899","25.542578457779054","sustained_response",""
"73","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","322","993","0203-3-B5003","0203-3-B5003","0.018279481179747602","3.3911926229742306","-0.03691913943182627","3.3911926229742306","second_peak","sustained_response","0.022133024872783985","5.338298932412115","sustained_response",""
"74","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","978","2301","0203-3-C5001","0203-3-C5001","0.031153273007534663","53.35940150176833","-0.13520810374273007","53.35940150176833","second_peak","second_peak","0.011197533518847285","191.77922722329734","sustained_response",""
"75","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1614","130","0203-5-B5-DG001","0203-5-B5-DG001","-0.16227172653302463","23.54446095330323","-0.08862748588555652","23.54446095330323","second_peak","second_peak","0.009844146257169648","72.60310424381093","sustained_response",""
"76","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","422","1378","0203-4-B5001","0203-4-B5001","-0.023278920501044353","13.876625197376569","-0.1255767184448561","13.876625197376569","second_peak","second_peak","0.007043924272148891","40.29869370515357","sustained_response",""
"77","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","1574","494","0212-5-B5-40X","0212-5-B5-40X","-0.013051187489391521","2.4298202661941626","-0.022587049946235824","2.4298202661941626","second_peak","dual_peak","0.0026040865149441535","7.191377462193811","dual_peak",""
"78","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1025","259","0203-4-C2001","0203-4-C2001","-0.0006402818051724502","2.727320777278415","-0.04553736705573149","2.727320777278415","second_peak","dual_peak","0.002318178366864938","5.94606674600527","second_peak",""
"79","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1423","709","0203-5-A5004","0203-5-A5004","-0.02930608577545161","3.1874162738885095","-0.0638801112868327","3.1874162738885095","second_peak","sustained_response","0.0007729573673321851","6.472524165452842","second_peak",""
"80","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","788","1280","0203-3-C2002","0203-3-C2002","0.06622034954724666","31.90076453776554","-0.0715538424642051","31.90076453776554","second_peak","second_peak","0.0002787970877468956","99.63289311611952","sustained_response",""
"81","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","40","1192","0212-2-B2-CA1001","0212-2-B2-CA1001","-0.0010358644470357032","0.15498060665245417","-0.28605240790122577","0.28605240790122577","weak_first_peak","weak_first_peak","0.6250288174813278","0.9941065097510443","weak_first_peak",""
"82","HPC 0212-4.npz","data/raw/hpc/HPC 0212-4.npz","2","97","0212-4-C2-40X002","0212-4-C2-40X002","-0.013642026801047692","0.09155710031397048","-0.40515602971806197","0.40515602971806197","weak_first_peak","weak_first_peak","0.6243917058976066","1.0707958066118435","weak_first_peak",""
"83","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","353","1159","0212-5-B2-40X003","0212-5-B2-40X003","-0.011306883341981577","0.26208299020224524","-0.5107270727586988","0.5107270727586988","weak_first_peak","weak_first_peak","0.6201938989759005","1.1938196802061913","weak_first_peak",""
"84","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","757","3563","0203-3-C2001","0203-3-C2001","-0.02376113783241828","0.16318893915774424","-0.39834626430285136","0.39834626430285136","weak_first_peak","weak_first_peak","0.6196330727050793","1.131102646774372","inhibition",""
"85","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","223","2881","0203-4-B2002","0203-4-B2002","-0.0012422779536711852","0.19196405706944575","-0.3782591640615863","0.3782591640615863","weak_first_peak","weak_first_peak","0.6191070710343091","1.2497933017838745","weak_first_peak",""
"86","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","484","1317","0203-3-B5004","0203-3-B5004","0.010706111616783096","0.05065874301412074","-0.4329031098933999","0.4329031098933999","weak_first_peak","weak_first_peak","0.6175810304994396","1.127187490517479","inhibition",""
"87","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","1210","1150","0212-5-B5-40X003","0212-5-B5-40X003","-0.056993133953394524","0.18705164925146045","-0.48745730708930285","0.48745730708930285","weak_first_peak","weak_first_peak","0.6174260902127768","1.2001074212334324","weak_first_peak",""
"88","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","1032","22","0212-5-B5-40X002","0212-5-B5-40X002","-0.018403966473120655","0.25626722984727685","-0.314273930162138","0.314273930162138","weak_first_peak","weak_first_peak","0.6165741170025073","1.0057763810452582","weak_first_peak",""
"89","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2506","2441","0203-5-C5001","0203-5-C5001","-0.010019372147874243","0.14179203692874712","-0.39710369718749566","0.39710369718749566","weak_first_peak","weak_first_peak","0.6138713588218252","1.1494344738343234","weak_first_peak",""
"90","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","525","4077","0120-5-CA1004","0120-5-CA1004","-0.005820587422189265","0.12657292631504705","-0.4823327668347089","0.4823327668347089","weak_first_peak","weak_first_peak","0.6125947980123482","1.3076761404128896","weak_first_peak",""
"91","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","3124","3018","0212-5-C5-40X","0212-5-C5-40X","-0.05073289547480095","0.08867191267013827","-0.3471247277940154","0.3471247277940154","weak_first_peak","weak_first_peak","0.6083297957653101","1.2647749732505609","weak_first_peak",""
"92","HPC 0112-5.npz","data/raw/hpc/HPC 0112-5.npz","699","3741","0112-5-CA1","0112-5-CA1","-0.014006881110276205","0.15535670110190983","-0.4222250425169123","0.4222250425169123","weak_first_peak","weak_first_peak","0.6071022046419928","1.1326322417769084","weak_first_peak",""
"93","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","2063","161","0203-4-C5003","0203-4-C5003","-0.026853851013183976","0.12102018060906342","-0.418743900322006","0.418743900322006","weak_first_peak","weak_first_peak","0.6053775332283696","1.3038066152134342","weak_first_peak",""
"94","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","612","2318","0203-2-B2-40X003","0203-2-B2-40X003","-0.016241536430481793","0.037621310398631036","-0.3726489108824745","0.3726489108824745","weak_first_peak","weak_first_peak","0.6037776447181122","1.270755995751425","inhibition",""
"95","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","1149","2691","0212-5-B5-40X002","0212-5-B5-40X002","-0.017029277317269113","0.2629642858908246","-0.4879755365026949","0.4879755365026949","weak_first_peak","weak_first_peak","0.5977327175940439","1.2946588830044714","weak_first_peak",""
"96","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","864","3951","0120-5-CA1006","0120-5-CA1006","-0.015871296991809454","0.16847486719682386","-0.523608041246955","0.523608041246955","weak_first_peak","weak_first_peak","0.5971481794127901","1.3971636417480877","weak_first_peak",""
"97","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","622","3483","0203-5-A2001","0203-5-A2001","-0.0025294116143628376","0.2878155746021773","-0.44904170074657973","0.44904170074657973","weak_first_peak","weak_first_peak","0.5958864545023693","1.2890409676824923","weak_first_peak",""
"98","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","394","3851","0120-5-CA1003","0120-5-CA1003","-0.021907112903825104","0.2699645992219649","-0.48364816074649797","0.48364816074649797","weak_first_peak","weak_first_peak","0.5943661117079093","1.4106047275822204","weak_first_peak",""
"99","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","180","1477","0203-3-B5002","0203-3-B5002","-0.028187974711753844","0.15124804287407612","-0.4204248575705565","0.4204248575705565","weak_first_peak","weak_first_peak","0.5939444783937314","1.144213684832633","weak_first_peak",""
"100","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","1890","1218","0212-5-C2-40X002","0212-5-C2-40X002","-0.0285056596194689","0.146570692666622","-0.37953384894788794","0.37953384894788794","weak_first_peak","weak_first_peak","0.5930165835611715","1.2760345401657067","weak_first_peak",""
