"review_index","source_file","source_path","trace_index","fiber_id","nd2_name","tile_name","baseline_9p5_10d","shifted_max","shifted_min","shifted_amplitude","predicted_label","model_top_label","prediction_confidence","target_label_distance","reviewed_label","notes"
"11","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","990","5780","0203-4-B5003","0203-4-B5003","-0.0038289450879295775","1.5366579387782389","-0.09549393047987545","1.5366579387782389","dual_peak","dual_peak","0.5569336283909471","","sustained_response",""
"12","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1753","124","0203-4-C5001","0203-4-C5001","0.008698551050623822","1.6676213476435908","-0.03988543425796784","1.6676213476435908","dual_peak","dual_peak","0.5521694933073197","","sustained_response",""
"13","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","71","3415","0120-5-CA1000","0120-5-CA1000","0.10120329756377938","0.4545022882781376","-0.09263461476131175","0.4545022882781376","dual_peak","dual_peak","0.49923279183142866","","sustained_response",""
"14","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1861","2562","0203-4-C5001","0203-4-C5001","0.027902984524554572","0.7384415468263424","-0.11777137130328125","0.7384415468263424","dual_peak","dual_peak","0.46611645157074777","","sustained_response",""
"15","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1338","1719","0203-4-C2003","0203-4-C2003","0.0111506017867097","0.18518374119492745","-0.22841971297819386","0.22841971297819386","dual_peak","dual_peak","0.42855497267565223","","no_response",""
"16","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","167","1121","0203-3-B5002","0203-3-B5002","-0.010098318154842889","0.22802413428396587","-0.0612505787729166","0.22802413428396587","dual_peak","dual_peak","0.42692556245814933","","no_response",""
"17","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","217","2763","0212-2-B2-CA1002","0212-2-B2-CA1002","0.07707782717919323","0.32341911984759597","-0.1422303197893209","0.32341911984759597","dual_peak","dual_peak","0.41420179107576033","","sustained_response",""
"18","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2778","1482","0203-5-C5004","0203-5-C5004","0.033989900517066025","0.6326287312119692","-0.12108358168918895","0.6326287312119692","dual_peak","dual_peak","0.4111336098712379","","sustained_response",""
"19","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","24","435","0203-4-B2001","0203-4-B2001","0.05183565453018706","0.2666061859467556","-0.07284396541851632","0.2666061859467556","dual_peak","dual_peak","0.40441230611209783","","sustained_response",""
"20","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1292","533","0203-4-C2003","0203-4-C2003","0.0379491371894231","0.39187445456572984","-0.09035814984144848","0.39187445456572984","dual_peak","second_peak","0.38927665552766777","","no_response",""
"21","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","312","707","0203-3-B5003","0203-3-B5003","1.2934296209318417","0.15905535852898933","-1.19792790016046","1.19792790016046","inhibition","inhibition","1","","inhibition",""
"22","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","790","1688","0203-5-A2","0203-5-A2","0.10135483635235562","0.0965667257771487","-0.9883476352445479","0.9883476352445479","inhibition","inhibition","1","","inhibition",""
"23","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","340","2911","0212-2-B2-CA1","0212-2-B2-CA1","4.184627069130005","0.5146644325094032","-3.93317409037942","3.93317409037942","inhibition","inhibition","1","","inhibition",""
"24","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","694","2926","0212-5-B2-40X005","0212-5-B2-40X005","-0.01227658049932281","0.10689108224712482","-0.9009144840972536","0.9009144840972536","inhibition","inhibition","1","","inhibition",""
"25","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","2181","1152","0212-5-C2-40X004","0212-5-C2-40X004","0.7934605993121451","0.225073507753357","-1.358570135856666","1.358570135856666","inhibition","inhibition","1","","inhibition",""
"26","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","636","2534","0203-4-B5002","0203-4-B5002","0.07065081115015878","0.02857728244144779","-0.9878946218709773","0.9878946218709773","inhibition","inhibition","0.9999999999999998","","inhibition",""
"27","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","207","2177","0203-3-B5002","0203-3-B5002","0.017566467242887948","0.04543193923325167","-0.94696342519615","0.94696342519615","inhibition","inhibition","0.9999999999999996","","inhibition",""
"28","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","670","1047","0203-3-C2001","0203-3-C2001","0.021315592740643128","0.05199470240372728","-0.9400211810968772","0.9400211810968772","inhibition","inhibition","0.9999999999999991","","inhibition",""
"29","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1004","4332","0203-5-A5-DG","0203-5-A5-DG","-0.17338231242407823","0.18863685682036935","-0.8066738766968938","0.8066738766968938","inhibition","inhibition","0.9999999999999991","","inhibition",""
"30","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","2247","1616","0203-4-D2001-2","0203-4-D2001-2","0.03826103989029824","0.062449402629772756","-0.940577716386001","0.940577716386001","inhibition","inhibition","0.9999999999999987","","inhibition",""
"31","HPC 0112-5.npz","data/raw/hpc/HPC 0112-5.npz","153","457","0112-5-CA1002","0112-5-CA1002","-0.076785621445096","0.12023166853177293","-0.8545894620393854","0.8545894620393854","inhibition","inhibition","0.999999999999998","","inhibition",""
"32","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","3083","1592","0212-5-C5-40X","0212-5-C5-40X","0.08829758872542903","0.05100035404954337","-0.9776968690374451","0.9776968690374451","inhibition","inhibition","0.9999999999999971","","inhibition",""
"33","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1297","588","0203-4-C2003","0203-4-C2003","-0.0872168029262524","0.12066287069313082","-0.6936761491311016","0.6936761491311016","inhibition","inhibition","0.9999999999999951","","inhibition",""
"34","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2144","3301","0203-5-B5001","0203-5-B5001","-0.0336352462315082","0.07826554980481626","-0.8671405165650872","0.8671405165650872","inhibition","inhibition","0.9999999999999951","","inhibition",""
"35","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","468","2693","0203-4-B5001","0203-4-B5001","0.027523709485256505","0.07070346175957311","-0.7616489492849126","0.7616489492849126","inhibition","inhibition","0.9999999999999931","","inhibition",""
"36","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","22","395","0203-4-B2001","0203-4-B2001","-0.012339929488444697","0.05845592928029625","-0.9255222826908283","0.9255222826908283","inhibition","inhibition","0.9999999999999929","","inhibition",""
"37","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","588","664","0120-5-CA1005","0120-5-CA1005","0.032946780729158104","0.05554714896146168","-0.9385530940593387","0.9385530940593387","inhibition","inhibition","0.9999999999999878","","inhibition",""
"38","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","2095","1320","0203-4-C5003","0203-4-C5003","0.03281861967707221","0.04841284103472897","-0.9667221962399111","0.9667221962399111","inhibition","inhibition","0.9999999999999836","","inhibition",""
"39","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1011","4481","0203-5-A5-DG","0203-5-A5-DG","0.028195739932074856","0.005840654080106696","-0.9782415106835226","0.9782415106835226","inhibition","inhibition","0.9999999999999833","","inhibition",""
"40","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","267","1765","0203-2-B2-40X001","0203-2-B2-40X001","-0.048716164258377034","0.1117235489190109","-0.8833213665034051","0.8833213665034051","inhibition","inhibition","0.9999999999999811","","inhibition",""
"41","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","765","700","0120-5-CA1006","0120-5-CA1006","-0.0018175701592242645","0.07785965529352495","-0.20633854755569295","0.20633854755569295","no_response","no_response","0.9999921231627387","","no_response",""
"42","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","395","1120","0203-2-B2-40X002","0203-2-B2-40X002","0.016415411656081697","0.6215414094998981","-0.0760871105234574","0.6215414094998981","no_response","no_response","0.9999904432468417","","second_peak",""
"43","HPC 0212-1.npz","data/raw/hpc/HPC 0212-1.npz","412","1715","0212-1-B2-DG003","0212-1-B2-DG003","0.0001929784349354741","0.2028206668830379","-0.1009042827683069","0.2028206668830379","no_response","no_response","0.99995246994424","","no_response",""
"44","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","422","340","0120-5-CA1004","0120-5-CA1004","-0.003180710949034849","0.43363413286869656","-0.08089207986755284","0.43363413286869656","no_response","no_response","0.9999517359298177","","second_peak",""
"45","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","694","2988","0203-5-A2002","0203-5-A2002","0.004858334056374067","0.3067827095919603","-0.312383352939159","0.312383352939159","no_response","no_response","0.9998399481846694","","no_response",""
"46","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","259","3371","0203-3-B5002","0203-3-B5002","0.03382228387835921","0.09637194479492654","-0.22348648455964182","0.22348648455964182","no_response","no_response","0.9997393591780901","","no_response",""
"47","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","261","3169","0212-5-B2-40X002","0212-5-B2-40X002","0.012293610012532421","0.08819596203337263","-0.2475429818025605","0.2475429818025605","no_response","no_response","0.9996411000087256","","no_response",""
"48","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1858","722","0203-5-B5-DG","0203-5-B5-DG","0.02798749829292996","0.38742733079744623","-0.13815444795595497","0.38742733079744623","no_response","no_response","0.9995975099889306","","no_response",""
"49","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2027","4940","0203-5-B5-DG","0203-5-B5-DG","-0.23167488589232726","1.5155202235362895","-0.08430584142572933","1.5155202235362895","no_response","no_response","0.9995707551250014","","second_peak",""
"50","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","114","4760","0203-2-A5-40X001","0203-2-A5-40X001","0.011124953940012325","0.21126511863859215","-0.18294362458568575","0.21126511863859215","no_response","no_response","0.999528690322798","","no_response",""
"51","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2794","1981","0203-5-C5004","0203-5-C5004","-0.011283395469848446","0.4658050845869908","-0.31844854547205625","0.4658050845869908","no_response","no_response","0.9994615498031486","","no_response",""
"52","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1280","341","0203-4-C2003","0203-4-C2003","0.002267421432169471","0.2141501865308922","-0.07790331491285904","0.2141501865308922","no_response","no_response","0.9994505923307065","","weak_first_peak",""
"53","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","707","4205","0120-5-CA1005","0120-5-CA1005","-0.03291533853552306","0.24166863805993538","-0.068103459699766","0.24166863805993538","no_response","no_response","0.9991475181025881","","no_response",""
"54","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","910","268","0212-5-B5-40X001","0212-5-B5-40X001","0.022851963015620893","0.20560390445714147","-0.07052312808239858","0.20560390445714147","no_response","no_response","0.9990603813074883","","no_response",""
"55","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","905","1411","0120-5-CA1","0120-5-CA1","-0.014437970954868425","0.32631803510664453","-0.07803507280780818","0.32631803510664453","no_response","no_response","0.9990193173562635","","no_response",""
"56","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","1462","707","0212-5-B5-40X005","0212-5-B5-40X005","-0.009335432968126896","0.05472937122104118","-0.24992845429583066","0.24992845429583066","no_response","no_response","0.9989887528843002","","no_response",""
"57","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","253","2272","0120-5-CA1002","0120-5-CA1002","-0.00918805671431867","0.16508975402800966","-0.35903047123551834","0.35903047123551834","no_response","no_response","0.9984092235050195","","no_response",""
"58","HPC 0112-5.npz","data/raw/hpc/HPC 0112-5.npz","202","1603","0112-5-CA1002","0112-5-CA1002","-0.04253345301737787","0.47901695984430775","-0.15983593171090013","0.47901695984430775","no_response","no_response","0.9983316214909698","","dual_peak",""
"59","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","115","1263","0120-5-CA1001","0120-5-CA1001","-0.011643756290535085","0.13335694569856987","-0.20689194696964572","0.20689194696964572","no_response","no_response","0.9983171154209246","","no_response",""
"60","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","92","2859","0212-2-B2-CA1001","0212-2-B2-CA1001","-0.04706508453798352","0.4768832977922987","-0.027513870635522707","0.4768832977922987","no_response","no_response","0.9981829588080728","","second_peak",""
"61","HPC 0112-5.npz","data/raw/hpc/HPC 0112-5.npz","407","1742","0112-5-CA1004","0112-5-CA1004","0.05131066437584192","2.2951011158410304","-0.11299856719788348","2.2951011158410304","second_peak","second_peak","0.9991597355787595","","second_peak",""
"62","HPC 0112-5.npz","data/raw/hpc/HPC 0112-5.npz","649","1851","0112-5-CA1","0112-5-CA1","0.023320047431375588","2.3750288368268717","-0.20760700624350073","2.3750288368268717","second_peak","second_peak","0.9937760462398173","","second_peak",""
"63","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1139","126","0203-4-C2002","0203-4-C2002","-0.042461362539828164","0.17041227347779342","-0.34185181563170497","0.34185181563170497","second_peak","second_peak","0.9771735743797001","","second_peak",""
"64","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","441","1827","0203-4-B5001","0203-4-B5001","-0.021825235802083984","2.6695314654887046","-0.09786783915561524","2.6695314654887046","second_peak","second_peak","0.9731671710722604","","second_peak",""
"65","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2315","861","0203-5-B5003","0203-5-B5003","-0.03796356648609812","1.4151393345538181","-0.09074248752076441","1.4151393345538181","second_peak","second_peak","0.9730925435780874","","second_peak",""
"66","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","398","3035","0203-3-B5003","0203-3-B5003","0.030246583894420496","1.1091155280669478","-0.11497856676831858","1.1091155280669478","second_peak","second_peak","0.9578741931800546","","second_peak",""
"67","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","782","1695","0203-4-B5003","0203-4-B5003","0.04344561321038509","2.1312694855525107","-0.09343237815652175","2.1312694855525107","second_peak","second_peak","0.9207828808971427","","second_peak",""
"68","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","266","1716","0203-2-B2-40X001","0203-2-B2-40X001","0.09192104948785292","1.9212259730489942","-0.1818039988595982","1.9212259730489942","second_peak","second_peak","0.9025885173853578","","second_peak",""
"69","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","746","1031","0203-4-B5003","0203-4-B5003","0.08691692414252282","0.7147766036248755","-0.19498767082533358","0.7147766036248755","second_peak","second_peak","0.884954571447394","","second_peak",""
"70","HPC 0112-5.npz","data/raw/hpc/HPC 0112-5.npz","719","4431","0112-5-CA1","0112-5-CA1","-0.0053253270713989175","1.5308265911739736","-0.06319439609493617","1.5308265911739736","second_peak","second_peak","0.8790074644471965","","second_peak",""
"71","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","430","110","0203-3-B5004","0203-3-B5004","0.011570736388673038","1.4240380074493209","-0.1681289426919527","1.4240380074493209","second_peak","second_peak","0.8704734927503023","","second_peak",""
"72","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","124","1637","0120-5-CA1001","0120-5-CA1001","0.04039621835807822","0.044809490135665056","-0.20453307181977085","0.20453307181977085","second_peak","second_peak","0.8652661073505101","","no_response",""
"73","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","187","1460","0203-4-B2002","0203-4-B2002","0.12216925647988565","0.3217590291730477","-0.26464197507297554","0.3217590291730477","second_peak","second_peak","0.8539179046297868","","second_peak",""
"74","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","426","3947","0203-5-A2-DG","0203-5-A2-DG","0.01984452657890406","1.9612490155140487","-0.14063318114488146","1.9612490155140487","second_peak","second_peak","0.8492564752957296","","second_peak",""
"75","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","875","319","0203-5-A5-DG","0203-5-A5-DG","0.06591762597950694","2.4812401351301885","-0.10818274055391666","2.4812401351301885","second_peak","second_peak","0.8467998222037167","","second_peak",""
"76","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","884","139","0120-5-CA1","0120-5-CA1","-0.03342555221193198","1.0767821463374545","-0.18239353798195518","1.0767821463374545","second_peak","second_peak","0.8395758050517532","","second_peak",""
"77","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2819","2778","0203-5-C5004","0203-5-C5004","0.08304849764247756","0.23008146011161124","-0.17292523031448417","0.23008146011161124","second_peak","second_peak","0.8311519297600196","","second_peak",""
"78","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1381","2991","0203-5-A5003","0203-5-A5003","0.07166041193227804","0.6766670390261335","-0.17985688515047743","0.6766670390261335","second_peak","second_peak","0.8203441561755221","","second_peak",""
"79","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","2122","1921","0203-4-C5003","0203-4-C5003","0.004221920566717425","0.8371109144787658","-0.21088091222276265","0.8371109144787658","second_peak","second_peak","0.7840535147709223","","second_peak",""
"80","HPC 0112-5.npz","data/raw/hpc/HPC 0112-5.npz","95","3402","0112-5-CA1001","0112-5-CA1001","-0.00027979238483315423","1.6098505323220555","-0.06455649813605505","1.6098505323220555","second_peak","second_peak","0.7751140737346892","","second_peak",""
"81","HPC 0120-3.npz","data/raw/hpc/HPC 0120-3.npz","174","4139","0120-3-CA1","0120-3-CA1","0.8300015961039463","20.81991396463371","-0.7481963154282716","20.81991396463371","strong_first_peak","strong_first_peak","0.99999999999999","","strong_first_peak",""
"82","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","791","1431","0203-3-C2002","0203-3-C2002","1.998761073781755","67.332401988131","-0.885748813716962","67.332401988131","strong_first_peak","strong_first_peak","0.9999999999999283","","strong_first_peak",""
"83","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","908","18","0203-3-C5001","0203-3-C5001","2.3124941471364475","13.495505170227341","-2.4070050884279746","13.495505170227341","strong_first_peak","strong_first_peak","0.9999999999997802","","strong_first_peak",""
"84","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1756","157","0203-4-C5001","0203-4-C5001","0.08071288537598625","37.30753413770369","-0.13052773795044317","37.30753413770369","strong_first_peak","strong_first_peak","0.9999999999997569","","strong_first_peak",""
"85","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","992","2712","0203-3-C5001","0203-3-C5001","1.4155096143432488","32.16832550809209","-1.6458545960465614","32.16832550809209","strong_first_peak","strong_first_peak","0.9999999999991966","","strong_first_peak",""
"86","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","12","253","0212-2-B2-CA1001","0212-2-B2-CA1001","0.6995345601195253","27.863018364856945","-0.7511935373068206","27.863018364856945","strong_first_peak","strong_first_peak","0.9999999999810885","","strong_first_peak",""
"87","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","701","198","0203-4-B5003","0203-4-B5003","0.4266480213813881","19.77564304247391","-0.30558525328130726","19.77564304247391","strong_first_peak","strong_first_peak","0.999999999817488","","strong_first_peak",""
"88","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1651","5081","0203-4-C5-DG","0203-4-C5-DG","0.13585737053784286","28.897773359804017","-0.534068080704662","28.897773359804017","strong_first_peak","strong_first_peak","0.9999999996893392","","strong_first_peak",""
"89","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","375","417","0203-2-B2-40X002","0203-2-B2-40X002","0.6286075020539212","43.36801467691625","-0.2820516224570087","43.36801467691625","strong_first_peak","strong_first_peak","0.9999999993902442","","strong_first_peak",""
"90","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1400","3690","0203-5-A5003","0203-5-A5003","0.11623129563971116","20.73525894225133","-0.10938957739593119","20.73525894225133","strong_first_peak","strong_first_peak","0.9999999989569481","","weak_first_peak",""
"91","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","447","1224","0120-5-CA1004","0120-5-CA1004","0.23320923829216608","11.099987102186786","-0.907072926823863","11.099987102186786","strong_first_peak","strong_first_peak","0.9999999966424022","","strong_first_peak",""
"92","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","718","2200","0203-3-C2001","0203-3-C2001","0.15825445570200458","4.761629602243263","-0.5928332754156667","4.761629602243263","strong_first_peak","strong_first_peak","0.9999999900999325","","strong_first_peak",""
"93","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2616","208","0203-5-C5003","0203-5-C5003","0.874931342280695","13.41648023010377","-1.1647624807823485","13.41648023010377","strong_first_peak","strong_first_peak","0.9999999725295164","","strong_first_peak",""
"94","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","241","2960","0203-3-B5002","0203-3-B5002","0.010239607563762075","5.27103599223595","-0.6392151207608769","5.27103599223595","strong_first_peak","strong_first_peak","0.9999999688699913","","strong_first_peak",""
"95","HPC 0112-5.npz","data/raw/hpc/HPC 0112-5.npz","533","941","0112-5-CA1005","0112-5-CA1005","0.28573220155827134","1.0244643564426197","-0.5039803322136011","1.0244643564426197","strong_first_peak","strong_first_peak","0.9999999673737596","","weak_first_peak",""
"96","HPC 0120-3.npz","data/raw/hpc/HPC 0120-3.npz","34","1355","0120-3-CA1001","0120-3-CA1001","0.6273912576694386","20.784848862322676","-0.9030519393742099","20.784848862322676","strong_first_peak","strong_first_peak","0.9999999351930009","","strong_first_peak",""
"97","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","873","3448","0203-4-B5003","0203-4-B5003","0.3035874586708916","6.275312655202019","-0.4075522164108526","6.275312655202019","strong_first_peak","strong_first_peak","0.9999999288291059","","strong_first_peak",""
"98","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","95","2179","0203-4-B2001","0203-4-B2001","0.013478093996150579","1.5639799631751583","-0.8871053778671806","1.5639799631751583","strong_first_peak","strong_first_peak","0.9999998904952334","","strong_first_peak",""
"99","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1409","87","0203-5-A5004","0203-5-A5004","0.6040843969383223","29.41963816610877","-0.49880866257483963","29.41963816610877","strong_first_peak","strong_first_peak","0.9999998374345136","","strong_first_peak",""
"100","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1061","937","0203-4-C2001","0203-4-C2001","1.2578421477926018","0.9023189861793339","-1.169505815933886","1.169505815933886","strong_first_peak","strong_first_peak","0.9999997803980605","","strong_first_peak",""
"101","HPC 0112-5.npz","data/raw/hpc/HPC 0112-5.npz","310","2264","0112-5-CA1003","0112-5-CA1003","-0.014114061415418572","15.137250231578985","-0.13573616865499372","15.137250231578985","sustained_response","sustained_response","1","","sustained_response",""
"102","HPC 0112-5.npz","data/raw/hpc/HPC 0112-5.npz","379","528","0112-5-CA1004","0112-5-CA1004","0.24359051455658387","20.049489983310426","-0.18990608160591452","20.049489983310426","sustained_response","sustained_response","1","","sustained_response",""
"103","HPC 0112-5.npz","data/raw/hpc/HPC 0112-5.npz","656","1985","0112-5-CA1","0112-5-CA1","0.7547506629147805","17.494547527648724","-0.4595799303184066","17.494547527648724","sustained_response","sustained_response","1","","sustained_response",""
"104","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","919","1936","0120-5-CA1","0120-5-CA1","0.20767404440768603","26.76605887245219","-0.24303378910148715","26.76605887245219","sustained_response","sustained_response","1","","sustained_response",""
"105","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","38","1425","0203-2-A5-40X001","0203-2-A5-40X001","-0.00036414899793883905","23.64800714247864","-0.06240127246622293","23.64800714247864","sustained_response","sustained_response","1","","sustained_response",""
"106","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","470","2998","0203-2-B2-40X002","0203-2-B2-40X002","-0.03413589342846308","12.57625275929202","-0.038881587115616144","12.57625275929202","sustained_response","sustained_response","1","","sustained_response",""
"107","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","532","163","0203-2-B2-40X003","0203-2-B2-40X003","0.00785262446898907","10.454329895700345","-0.06980874928095691","10.454329895700345","sustained_response","sustained_response","1","","sustained_response",""
"108","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","702","622","0203-2-B2-40X","0203-2-B2-40X","0.01836048848040315","8.447925904911601","-0.08430999024063943","8.447925904911601","sustained_response","sustained_response","1","","sustained_response",""
"109","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","84","2267","0203-3-B5001","0203-3-B5001","0.39544664264288965","43.628660807610494","-0.4756501712763369","43.628660807610494","sustained_response","sustained_response","1","","sustained_response",""
