"review_index","source_file","source_path","trace_index","fiber_id","nd2_name","tile_name","baseline_9p5_10d","shifted_max","shifted_min","shifted_amplitude","predicted_label","model_top_label","prediction_confidence","target_label_distance","reviewed_label","notes"
"38","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","1435","26","0212-5-B5-40X005","0212-5-B5-40X005","-0.029876109693053553","1.491855655053953","-0.0485920915048985","1.491855655053953","dual_peak","sustained_response","0.18159189779111715","","dual_peak",""
"39","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1392","3000","0203-4-C2003","0203-4-C2003","-0.006908924135229733","0.3515669983672025","-0.05758344424929646","0.3515669983672025","dual_peak","sustained_response","0.1809516970016386","","dual_peak",""
"40","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","567","3480","0212-5-B2-40X004","0212-5-B2-40X004","-0.011137424690446115","0.48630787161012196","-0.045280228375428534","0.48630787161012196","dual_peak","sustained_response","0.180125281286691","","sustained_response",""
"41","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2391","2630","0203-5-B5003","0203-5-B5003","-0.05554087213542895","1.0178660972278226","-0.04592327857709835","1.0178660972278226","dual_peak","sustained_response","0.1773265638657309","","sustained_response",""
"42","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","1217","1317","0212-5-B5-40X003","0212-5-B5-40X003","-0.058993699745993645","1.1041691883872131","-0.022443460115079812","1.1041691883872131","dual_peak","sustained_response","0.17699567116350273","","sustained_response",""
"43","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","187","1169","0212-5-B2-40X002","0212-5-B2-40X002","-0.0496560774892344","1.3035820952105666","-0.03146510861527841","1.3035820952105666","dual_peak","sustained_response","0.17641380469571546","","sustained_response",""
"44","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","653","949","0203-5-A2002","0203-5-A2002","-0.054172371315576714","0.43649234004946397","-0.019953005806761348","0.43649234004946397","dual_peak","sustained_response","0.17562030962637756","","sustained_response",""
"45","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1572","3144","0203-4-C5-DG","0203-4-C5-DG","-0.05523430510210569","0.3000129962965271","-0.03743495270978287","0.3000129962965271","dual_peak","sustained_response","0.17327460423890423","","sustained_response",""
"46","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","446","2370","0203-2-B2-40X002","0203-2-B2-40X002","-0.034516998682827454","0.5870090101387014","-0.035121587094919804","0.5870090101387014","dual_peak","sustained_response","0.17318875688613253","","sustained_response",""
"47","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","0","25","0203-3-B5001","0203-3-B5001","-0.1664291572526295","6.925322022973119","-0.062380003996191646","6.925322022973119","dual_peak","sustained_response","0.1725633679569359","","sustained_response",""
"48","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","1974","1","0212-5-C2-40X003","0212-5-C2-40X003","-0.14090015894064187","1.0180453267088427","-0.14661334091738157","1.0180453267088427","dual_peak","sustained_response","0.1717762034754238","","sustained_response",""
"49","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","866","3277","0203-4-B5003","0203-4-B5003","0.0219732588596304","0.5307259389293475","-0.12437296218518866","0.5307259389293475","dual_peak","sustained_response","0.1706132991234085","","dual_peak",""
"50","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","306","3372","0203-2-B2-40X001","0203-2-B2-40X001","0.008593608791858404","1.0446388025342412","-0.05463017877112991","1.0446388025342412","dual_peak","sustained_response","0.17041524756525053","","sustained_response",""
"51","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1567","2331","0203-5-B5-CA3","0203-5-B5-CA3","-0.01452487739542746","1.0448131489334518","-0.223623568358518","1.0448131489334518","second_peak","second_peak","0.9029671296254793","","second_peak",""
"52","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","931","674","0203-3-C5001","0203-3-C5001","0.02862051053545053","1.2477059319795647","-0.13116474430955485","1.2477059319795647","second_peak","second_peak","0.9002719369175537","","second_peak",""
"53","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1389","3258","0203-5-A5003","0203-5-A5003","0.015213758131205513","0.5678085119706525","-0.21873291957369984","0.5678085119706525","second_peak","second_peak","0.8649868442691041","","second_peak",""
"54","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","268","728","0203-5-A2-DG","0203-5-A2-DG","0.07007007062228518","1.25484098571364","-0.18923101717875085","1.25484098571364","second_peak","second_peak","0.8316259438014508","","second_peak",""
"55","HPC 0112-5.npz","data/raw/hpc/HPC 0112-5.npz","552","2016","0112-5-CA1005","0112-5-CA1005","-0.07514224841074474","0.5756786120093829","-0.0729710791682803","0.5756786120093829","second_peak","second_peak","0.8175381405396321","","second_peak",""
"56","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","286","3841","0212-5-B2-40X002","0212-5-B2-40X002","-0.015265081676899845","0.7198733402545643","-0.07073872854286511","0.7198733402545643","second_peak","second_peak","0.8104623160297659","","second_peak",""
"57","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2194","912","0203-5-B5002","0203-5-B5002","0.03569930600499412","1.9756940395567109","-0.09719348044025215","1.9756940395567109","second_peak","second_peak","0.7768066895422204","","second_peak",""
"58","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","2577","2989","0203-4-D2003","0203-4-D2003","0.06712686211693288","1.3292659694455138","-0.2465832579876811","1.3292659694455138","second_peak","second_peak","0.7758868874840488","","second_peak",""
"59","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","745","126","0120-5-CA1006","0120-5-CA1006","0.03567408639363956","0.7528745083066667","-0.11533570857169496","0.7528745083066667","second_peak","second_peak","0.7426491605711206","","second_peak",""
"60","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","179","1912","0203-2-A5-40X002","0203-2-A5-40X002","-0.010242125957734433","2.3400783646290373","-0.03163985591750611","2.3400783646290373","second_peak","second_peak","0.7347123591187574","","second_peak",""
"61","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","141","387","0203-4-B2002","0203-4-B2002","0.008839931279955105","0.4608592226733738","-0.11314247388261223","0.4608592226733738","second_peak","second_peak","0.7175199324290915","","sustained_response",""
"62","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","634","490","0212-5-B2-40X005","0212-5-B2-40X005","-0.025613955100635438","0.720890623685675","-0.0418467128460987","0.720890623685675","second_peak","second_peak","0.6639454232433633","","second_peak",""
"63","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","237","1659","0120-5-CA1002","0120-5-CA1002","0.11268670654045931","0.6117631635539207","-0.5008855094768465","0.6117631635539207","second_peak","second_peak","0.6613901183254599","","second_peak",""
"64","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","193","1416","0212-5-B2-40X002","0212-5-B2-40X002","0.04664705331620809","2.240624993162134","-0.137560629692135","2.240624993162134","second_peak","second_peak","0.6554852070005833","","sustained_response",""
"65","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1668","1324","0203-5-B5-DG001","0203-5-B5-DG001","0.00997748440644601","1.327176267334895","-0.07466300507749868","1.327176267334895","second_peak","second_peak","0.6479695739221495","","second_peak",""
"66","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","1080","1217","0212-5-B5-40X002","0212-5-B5-40X002","0.05207450848995427","0.8836697254115171","-0.15466564166631963","0.8836697254115171","second_peak","second_peak","0.629106536569767","","second_peak",""
"67","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","837","2757","0203-3-C2002","0203-3-C2002","0.07479573943050893","0.6768977036098853","-0.1315098368886992","0.6768977036098853","second_peak","second_peak","0.6269348636332357","","second_peak",""
"68","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","651","1072","0212-5-B2-40X005","0212-5-B2-40X005","-0.12656725959402831","0.6332392837476306","-0.14801731445020888","0.6332392837476306","second_peak","second_peak","0.6253885683873568","","second_peak",""
"69","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","2020","2340","0203-4-C5002","0203-4-C5002","0.028505170350190217","2.1461122769921115","-0.13077921248087598","2.1461122769921115","second_peak","second_peak","0.6231628247896677","","second_peak",""
"70","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","551","1716","0203-5-A2001","0203-5-A2001","-0.06111213439271962","0.5612925572202949","-0.07395485995079909","0.5612925572202949","second_peak","second_peak","0.6163485653823289","","second_peak",""
"71","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","2021","2355","0203-4-C5002","0203-4-C5002","-0.0017874056164516707","0.7565864296672428","-0.03418783117115516","0.7565864296672428","second_peak","second_peak","0.5924340528784344","","second_peak",""
"72","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","2393","63","0212-5-C5-40X001","0212-5-C5-40X001","0.006988739895266067","0.6037830719257907","-0.11996319472737824","0.6037830719257907","second_peak","second_peak","0.5880907774866198","","second_peak",""
"73","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","964","2871","0203-5-A5-DG","0203-5-A5-DG","0.026816800624073298","1.116476819868923","-0.13085822341048112","1.116476819868923","second_peak","second_peak","0.5860457275334555","","second_peak",""
"74","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1513","154","0203-5-B5-CA3","0203-5-B5-CA3","-0.02999172735108538","1.333884563351793","-0.01978199343052995","1.333884563351793","second_peak","second_peak","0.5858101402938398","","second_peak",""
"75","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2100","2093","0203-5-B5001","0203-5-B5001","-0.0009224052228218401","0.6322787330099672","-0.09572055109060296","0.6322787330099672","second_peak","second_peak","0.5722715015759755","","second_peak",""
"76","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","161","844","0203-4-B2002","0203-4-B2002","-0.024498065925513957","0.7518840667113011","-0.07028301059498622","0.7518840667113011","second_peak","second_peak","0.5664310112483344","","second_peak",""
"77","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","598","1923","0203-2-B2-40X003","0203-2-B2-40X003","-0.0013915176096104473","0.3870017703233923","-0.14395569425159718","0.3870017703233923","second_peak","second_peak","0.5604021895753712","","second_peak",""
"78","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2121","2646","0203-5-B5001","0203-5-B5001","0.017676644336133286","0.3328303090220093","-0.2550654519428337","0.3328303090220093","second_peak","second_peak","0.5569989585663522","","no_response",""
"79","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","712","3613","0212-5-B2-40X005","0212-5-B2-40X005","-0.02176543982712211","0.5567246898529229","-0.05124773429851561","0.5567246898529229","second_peak","second_peak","0.5497604436920739","","second_peak",""
"80","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","1124","2233","0212-5-B5-40X002","0212-5-B5-40X002","0.029349069588237544","0.5096895518367804","-0.080357316281908","0.5096895518367804","second_peak","second_peak","0.5497194878144932","","dual_peak",""
"81","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","525","1024","0203-5-A2001","0203-5-A2001","-0.0024408142067025053","1.8167355823222695","-0.0811866732488831","1.8167355823222695","second_peak","second_peak","0.5417754925261963","","second_peak",""
"82","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1711","1991","0203-5-B5-DG001","0203-5-B5-DG001","0.018997188268927625","0.6983022276041568","-0.08942254934617325","0.6983022276041568","second_peak","second_peak","0.5354189134615959","","sustained_response",""
"83","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","167","1006","0203-4-B2002","0203-4-B2002","0.040993245087583056","0.40413034830083927","-0.09540676438111012","0.40413034830083927","second_peak","second_peak","0.5346379741453348","","second_peak",""
"84","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","2270","140","0212-5-C2-40X","0212-5-C2-40X","-0.054350590993664856","0.4323550891820531","-0.12740246264928703","0.4323550891820531","second_peak","second_peak","0.5296094109717213","","second_peak",""
"85","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","2044","278","0203-5-B5001","0203-5-B5001","0.04888307824355653","0.6126691097221598","-0.23939618520237332","0.6126691097221598","second_peak","second_peak","0.5255495973805568","","second_peak",""
"86","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1955","1136","0203-4-C5002","0203-4-C5002","-0.007442326915890152","0.8454748574411852","-0.01822075048002524","0.8454748574411852","second_peak","second_peak","0.5174279172833859","","sustained_response",""
"87","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","819","2318","0203-3-C2002","0203-3-C2002","-0.018739953999105333","0.7499460585514058","-0.0574431174589935","0.7499460585514058","second_peak","second_peak","0.5143178361603272","","second_peak",""
"88","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","2300","2647","0203-4-D2001-2","0203-4-D2001-2","0.0032590757810561028","0.5319730080942758","-0.03921778005371869","0.5319730080942758","second_peak","second_peak","0.49407134522903134","","sustained_response",""
"89","HPC 0203-2.npz","data/raw/hpc/HPC 0203-2.npz","548","533","0203-2-B2-40X003","0203-2-B2-40X003","0.024960667374773902","0.760323247240256","-0.09110852573305536","0.760323247240256","second_peak","second_peak","0.48856031184548543","","sustained_response",""
"90","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1195","1244","0203-4-C2002","0203-4-C2002","-0.01767185962837435","0.7407720302317387","-0.07185049273462876","0.7407720302317387","second_peak","second_peak","0.4871253924160333","","sustained_response",""
"91","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","1013","79","0203-4-C2001","0203-4-C2001","0.03991447554110727","0.590856261711811","-0.12060676871731671","0.590856261711811","second_peak","second_peak","0.4820592619498435","","second_peak",""
"92","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1737","2421","0203-5-B5-DG001","0203-5-B5-DG001","0.044801028793245434","0.4192640369963446","-0.13504995189426677","0.4192640369963446","second_peak","second_peak","0.4750070663115691","","second_peak",""
"93","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","766","708","0120-5-CA1006","0120-5-CA1006","0.007490981698115122","0.5959839499310172","-0.595752554289357","0.5959839499310172","second_peak","second_peak","0.440608698646842","","second_peak",""
"94","HPC 0203-3.npz","data/raw/hpc/HPC 0203-3.npz","309","589","0203-3-B5003","0203-3-B5003","0.0044703145910412155","0.4576628136211037","-0.16251459153180622","0.4576628136211037","second_peak","second_peak","0.4389154876962476","","sustained_response",""
"95","HPC 0212-2.npz","data/raw/hpc/HPC 0212-2.npz","169","1035","0212-2-B2-CA1002","0212-2-B2-CA1002","0.036416868173323305","0.3487515570115434","-0.21276028548048093","0.3487515570115434","second_peak","second_peak","0.4374635325449787","","second_peak",""
"96","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","117","46","0203-5-4x002","0203-5-4x002","-0.0018906799256948573","0.45558204699314164","-0.2805267665841838","0.45558204699314164","second_peak","second_peak","0.4351731904996924","","dual_peak",""
"97","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","936","1384","0212-5-B5-40X001","0212-5-B5-40X001","-0.06100638858295506","0.771734508300094","-0.04106981853015094","0.771734508300094","second_peak","second_peak","0.4275096323645778","","second_peak",""
"98","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","724","4031","0203-5-A2002","0203-5-A2002","-0.009798984299966102","0.6698915864203632","-0.5041627288989494","0.6698915864203632","second_peak","second_peak","0.42532158191170455","","second_peak",""
"99","HPC 0120-5.npz","data/raw/hpc/HPC 0120-5.npz","832","3156","0120-5-CA1006","0120-5-CA1006","-0.027572863104713134","0.5827162465001989","-0.031883747413170876","0.5827162465001989","second_peak","second_peak","0.35449558955268484","","second_peak",""
"100","HPC 0212-5.npz","data/raw/hpc/HPC 0212-5.npz","572","3546","0212-5-B2-40X004","0212-5-B2-40X004","-0.04608486523638106","0.4719645989464509","-0.03852185552986153","0.4719645989464509","second_peak","second_peak","0.33672566958115735","","second_peak",""
